,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info
TABOO/USDT,TABOO/USDT,,,0.00202,0.001712,0.001761,,0.001791,,0.001891184837918948,,0.001784,0.001784,,,-6.44,,17652557.135698,33384.24840553,"{'currency_pair': 'TABOO_USDT', 'last': '0.001784', 'lowest_ask': '0.001791', 'highest_bid': '0.001761', 'change_percentage': '-6.44', 'change_utc0': '-9.53', 'change_utc8': '-6.3', 'base_volume': '17652557.135698', 'quote_volume': '33384.24840553', 'high_24h': '0.00202', 'low_24h': '0.001712'}"
OP3L/USDT,OP3L/USDT,,,7.6885,6.4221,6.7981,,6.894,,6.971683819018836,,6.7928,6.7928,,,-7.63,,7107.48,49551.10331,"{'currency_pair': 'OP3L_USDT', 'last': '6.7928', 'lowest_ask': '6.894', 'highest_bid': '6.7981', 'change_percentage': '-7.63', 'change_utc0': '-10.03', 'change_utc8': '-1.01', 'base_volume': '7107.48', 'quote_volume': '49551.10331', 'high_24h': '7.6885', 'low_24h': '6.4221', 'etf_net_value': '6.84598310', 'etf_pre_net_value': '6.91537106', 'etf_pre_timestamp': '1709568000', 'etf_leverage': '2.3131762449127717'}"
PSG/USDT,PSG/USDT,,,4.696,4.099,4.252,,4.253,,4.360285976036249,,4.279,4.279,,,-4.23,,13044.300737257,56876.881571861,"{'currency_pair': 'PSG_USDT', 'last': '4.279', 'lowest_ask': '4.253', 'highest_bid': '4.252', 'change_percentage': '-4.23', 'change_utc0': '-4.78', 'change_utc8': '-2.35', 'base_volume': '13044.300737257', 'quote_volume': '56876.881571861', 'high_24h': '4.696', 'low_24h': '4.099'}"
BAKE/USDT,BAKE/USDT,,,0.47316,0.421,0.43301,,0.43367,,0.4486684747702506,,0.43263,0.43263,,,-3.6,,967464.87223564,434070.98861976,"{'currency_pair': 'BAKE_USDT', 'last': '0.43263', 'lowest_ask': '0.43367', 'highest_bid': '0.43301', 'change_percentage': '-3.6', 'change_utc0': '-4.12', 'change_utc8': '-4.92', 'base_volume': '967464.87223564', 'quote_volume': '434070.98861976', 'high_24h': '0.47316', 'low_24h': '0.421'}"
BLOCK/USDT,BLOCK/USDT,,,0.06698,0.05474,0.06064,,0.06224,,0.06138347964069723,,0.06152,0.06152,,,-4.51,,762454.21229632,46802.092617455,"{'currency_pair': 'BLOCK_USDT', 'last': '0.06152', 'lowest_ask': '0.06224', 'highest_bid': '0.06064', 'change_percentage': '-4.51', 'change_utc0': '-4.48', 'change_utc8': '-3.87', 'base_volume': '762454.21229632', 'quote_volume': '46802.092617455', 'high_24h': '0.06698', 'low_24h': '0.05474'}"
DOGE/BTC,DOGE/BTC,,,2.779e-06,2.328e-06,2.607e-06,,2.613e-06,,2.562736971333e-06,,2.612e-06,2.612e-06,,,11.67,,6482696.4343460305,16.613445826230887,"{'currency_pair': 'DOGE_BTC', 'last': '0.000002612', 'lowest_ask': '0.000002613', 'highest_bid': '0.000002607', 'change_percentage': '11.67', 'change_utc0': '7.48', 'change_utc8': '1.08', 'base_volume': '6482696.4343460304', 'quote_volume': '16.6134458262308866672', 'high_24h': '0.000002779', 'low_24h': '0.000002328'}"
SUKU/ETH,SUKU/ETH,,,3.18e-05,2.78e-05,2.8e-05,,2.83e-05,,2.9045589730692e-05,,2.81e-05,2.81e-05,,,-3.76,,171590.6085682845,4.983950418114203,"{'currency_pair': 'SUKU_ETH', 'last': '0.0000281', 'lowest_ask': '0.0000283', 'highest_bid': '0.000028', 'change_percentage': '-3.76', 'change_utc0': '-1.4', 'change_utc8': '-0.35', 'base_volume': '171590.6085682845', 'quote_volume': '4.98395041811420277', 'high_24h': '0.0000318', 'low_24h': '0.0000278'}"
XCUR/USDT,XCUR/USDT,,,0.048,0.033,0.03638,,0.036564,,0.03647284332671262,,0.036462,0.036462,,,1.1,,1737204.4124519,63360.784361832,"{'currency_pair': 'XCUR_USDT', 'last': '0.036462', 'lowest_ask': '0.036564', 'highest_bid': '0.03638', 'change_percentage': '1.1', 'change_utc0': '0.94', 'change_utc8': '3.1', 'base_volume': '1737204.4124519', 'quote_volume': '63360.784361832', 'high_24h': '0.048', 'low_24h': '0.033'}"
PDEX/USDT,PDEX/USDT,,,1.34,0.9668,1.1989,,1.2218,,1.2301883770785504,,1.2087,1.2087,,,-6.6,,36380.581938767,44754.969052425,"{'currency_pair': 'PDEX_USDT', 'last': '1.2087', 'lowest_ask': '1.2218', 'highest_bid': '1.1989', 'change_percentage': '-6.6', 'change_utc0': '-6.52', 'change_utc8': '0.37', 'base_volume': '36380.581938767', 'quote_volume': '44754.969052425', 'high_24h': '1.34', 'low_24h': '0.9668'}"
FTT3S/USDT,FTT3S/USDT,,,0.0588,0.04404,0.05563,,0.05677,,0.05044126129364171,,0.05561,0.05561,,,17.99,,212006.46,10693.8732448,"{'currency_pair': 'FTT3S_USDT', 'last': '0.05561', 'lowest_ask': '0.05677', 'highest_bid': '0.05563', 'change_percentage': '17.99', 'change_utc0': '20.81', 'change_utc8': '3.46', 'base_volume': '212006.46', 'quote_volume': '10693.8732448', 'high_24h': '0.0588', 'low_24h': '0.04404', 'etf_net_value': '0.05619970', 'etf_pre_net_value': '0.05120231', 'etf_pre_timestamp': '1709568000', 'etf_leverage': '2.0065573356243998'}"
KONO/ETH,KONO/ETH,,,7.62e-06,6.85e-06,6.93e-06,,7.11e-06,,7.108949882378e-06,,7.01e-06,7.01e-06,,,0.71,,690296.1460666222,4.907280706386778,"{'currency_pair': 'KONO_ETH', 'last': '0.00000701', 'lowest_ask': '0.00000711', 'highest_bid': '0.00000693', 'change_percentage': '0.71', 'change_utc0': '1.44', 'change_utc8': '-6.28', 'base_volume': '690296.1460666222', 'quote_volume': '4.907280706386777959', 'high_24h': '0.00000762', 'low_24h': '0.00000685'}"
Game.com/ETH,Game.com/ETH,,,1.765e-07,1.621e-07,1.633e-07,,1.67e-07,,1.67396100552e-07,,1.652e-07,1.652e-07,,,-0.06,,20316509.622343823,3.400904487619952,"{'currency_pair': 'GTC_ETH', 'last': '0.0000001652', 'lowest_ask': '0.000000167', 'highest_bid': '0.0000001633', 'change_percentage': '-0.06', 'change_utc0': '-2.19', 'change_utc8': '-0.72', 'base_volume': '20316509.6223438217', 'quote_volume': '3.40090448761995230165', 'high_24h': '0.0000001765', 'low_24h': '0.0000001621'}"
BNX/TRY,BNX/TRY,,,11.7,10.69,11.01,,11.19,,11.295142401994404,,11.12,11.12,,,-3.8,,23136.7019071,261332.34275319,"{'currency_pair': 'BNX_TRY', 'last': '11.12', 'lowest_ask': '11.19', 'highest_bid': '11.01', 'change_percentage': '-3.8', 'change_utc0': '-2.96', 'change_utc8': '-1.06', 'base_volume': '23136.7019071', 'quote_volume': '261332.34275319', 'high_24h': '11.7', 'low_24h': '10.69'}"
OP/USDC,OP/USDC,,,4.094,3.7636,3.8709,,3.8814,,3.928869552062337,,3.8741,3.8741,,,-2.79,,31868.70971889,125208.00327806,"{'currency_pair': 'OP_USDC', 'last': '3.8741', 'lowest_ask': '3.8814', 'highest_bid': '3.8709', 'change_percentage': '-2.79', 'change_utc0': '-2.83', 'change_utc8': '-0.55', 'base_volume': '31868.70971889', 'quote_volume': '125208.00327806', 'high_24h': '4.094', 'low_24h': '3.7636'}"
Goose Finance/ETH,Goose Finance/ETH,,,4.29e-06,3.93e-06,3.88e-06,,4.05e-06,,4.123873588493e-06,,3.94e-06,3.94e-06,,,-5.51,,603322.8749777615,2.4880272694548378,"{'currency_pair': 'EGG_ETH', 'last': '0.00000394', 'lowest_ask': '0.00000405', 'highest_bid': '0.00000388', 'change_percentage': '-5.51', 'change_utc0': '-3.43', 'change_utc8': '-2.95', 'base_volume': '603322.8749777615', 'quote_volume': '2.488027269454837716', 'high_24h': '0.00000429', 'low_24h': '0.00000393'}"
RANKER/USDT,RANKER/USDT,,,0.002613,0.002474,0.002475,,0.002514,,0.002524317778884852,,0.002498,0.002498,,,-1.88,,9874314.4338449,24925.907479654,"{'currency_pair': 'RANKER_USDT', 'last': '0.002498', 'lowest_ask': '0.002514', 'highest_bid': '0.002475', 'change_percentage': '-1.88', 'change_utc0': '-1.84', 'change_utc8': '-1.53', 'base_volume': '9874314.4338449', 'quote_volume': '24925.907479654', 'high_24h': '0.002613', 'low_24h': '0.002474'}"
ERN/USDT,ERN/USDT,,,4.3723,3.649,3.705,,3.7278,,3.971855858399523,,3.7124,3.7124,,,-4.83,,46055.182198417,182924.54522444,"{'currency_pair': 'ERN_USDT', 'last': '3.7124', 'lowest_ask': '3.7278', 'highest_bid': '3.705', 'change_percentage': '-4.83', 'change_utc0': '-6.16', 'change_utc8': '-5.05', 'base_volume': '46055.182198417', 'quote_volume': '182924.54522444', 'high_24h': '4.3723', 'low_24h': '3.649'}"
CSPR/USDT,CSPR/USDT,,,0.0493,0.04429,0.04537,,0.04539,,0.04620491971896399,,0.04537,0.04537,,,0.13,,78284306.143017,3617120.0805929,"{'currency_pair': 'CSPR_USDT', 'last': '0.04537', 'lowest_ask': '0.04539', 'highest_bid': '0.04537', 'change_percentage': '0.13', 'change_utc0': '-5', 'change_utc8': '-0.63', 'base_volume': '78284306.143017', 'quote_volume': '3617120.0805929', 'high_24h': '0.0493', 'low_24h': '0.04429'}"
INK/BTC,INK/BTC,,,2.143e-08,1.881e-08,1.872e-08,,1.923e-08,,2.0094124628e-08,,1.895e-08,1.895e-08,,,-9.19,,10240221.330355544,0.2057682836376301,"{'currency_pair': 'INK_BTC', 'last': '0.00000001895', 'lowest_ask': '0.00000001923', 'highest_bid': '0.00000001872', 'change_percentage': '-9.19', 'change_utc0': '-9.97', 'change_utc8': '-2.82', 'base_volume': '10240221.330355544', 'quote_volume': '0.20576828363763012017', 'high_24h': '0.00000002143', 'low_24h': '0.00000001881'}"
RIN/USDT,RIN/USDT,,,0.39799,0.32653,0.33,,0.34136,,0.3447124155517872,,0.33639,0.33639,,,2.54,,47235.0583052,16282.511047115,"{'currency_pair': 'RIN_USDT', 'last': '0.33639', 'lowest_ask': '0.34136', 'highest_bid': '0.33', 'change_percentage': '2.54', 'change_utc0': '-3.92', 'change_utc8': '2.5', 'base_volume': '47235.0583052', 'quote_volume': '16282.511047115', 'high_24h': '0.39799', 'low_24h': '0.32653'}"
CFG/USDT,CFG/USDT,,,0.8037,0.6905,0.7596,,0.7622,,0.7699707687712595,,0.7638,0.7638,,,9.61,,953870.75327527,734452.59720778,"{'currency_pair': 'CFG_USDT', 'last': '0.7638', 'lowest_ask': '0.7622', 'highest_bid': '0.7596', 'change_percentage': '9.61', 'change_utc0': '0.63', 'change_utc8': '-3.82', 'base_volume': '953870.75327527', 'quote_volume': '734452.59720778', 'high_24h': '0.8037', 'low_24h': '0.6905'}"
GMM/USDT,GMM/USDT,,,0.0007893,0.0007368,0.0007541,,0.000757,,0.000758542647369326,,0.0007558,0.0007558,,,0.9,,514306316.84982,390123.27514203,"{'currency_pair': 'GMM_USDT', 'last': '0.0007558', 'lowest_ask': '0.000757', 'highest_bid': '0.0007541', 'change_percentage': '0.9', 'change_utc0': '1.72', 'change_utc8': '-2.9', 'base_volume': '514306316.84982', 'quote_volume': '390123.27514203', 'high_24h': '0.0007893', 'low_24h': '0.0007368'}"
WEX/USDT,WEX/USDT,,,0.0013991,0.0012371,0.0013148,,0.0013278,,0.001280337983896829,,0.0013227,0.0013227,,,0.76,,16241143.583852,20794.153032328,"{'currency_pair': 'WEX_USDT', 'last': '0.0013227', 'lowest_ask': '0.0013278', 'highest_bid': '0.0013148', 'change_percentage': '0.76', 'change_utc0': '4.33', 'change_utc8': '0.47', 'base_volume': '16241143.583852', 'quote_volume': '20794.153032328', 'high_24h': '0.0013991', 'low_24h': '0.0012371'}"
IQT/USDT,IQT/USDT,,,0.3293,0.3096,0.3219,,0.322,,0.32270442501862895,,0.3219,0.3219,,,0.59,,345567.65581861,111516.21167598,"{'currency_pair': 'IQT_USDT', 'last': '0.3219', 'lowest_ask': '0.322', 'highest_bid': '0.3219', 'change_percentage': '0.59', 'change_utc0': '-0.09', 'change_utc8': '-0.52', 'base_volume': '345567.65581861', 'quote_volume': '111516.21167598', 'high_24h': '0.3293', 'low_24h': '0.3096'}"
GALA5L/USDT,GALA5L/USDT,,,0.7776,0.4846,0.6258,,0.6275,,0.6114355263539316,,0.6257,0.6257,,,26.37,,7643851.14,4673722.145157,"{'currency_pair': 'GALA5L_USDT', 'last': '0.6257', 'lowest_ask': '0.6275', 'highest_bid': '0.6258', 'change_percentage': '26.37', 'change_utc0': '16.3', 'change_utc8': '-3.4', 'base_volume': '7643851.14', 'quote_volume': '4673722.145157', 'high_24h': '0.7776', 'low_24h': '0.4846', 'etf_net_value': '0.62440966', 'etf_pre_net_value': '0.61973394', 'etf_pre_timestamp': '1709568000', 'etf_leverage': '4.9913959991396'}"
GITCOIN/USDT,GITCOIN/USDT,,,2.0084,1.8732,1.9983,,2.0082,,1.92479404091004,,2.0084,2.0084,,,4.48,,30671.860028123,59037.013405758,"{'currency_pair': 'GITCOIN_USDT', 'last': '2.0084', 'lowest_ask': '2.0082', 'highest_bid': '1.9983', 'change_percentage': '4.48', 'change_utc0': '4.39', 'change_utc8': '2.05', 'base_volume': '30671.860028123', 'quote_volume': '59037.013405758', 'high_24h': '2.0084', 'low_24h': '1.8732'}"
LSD7/USDT,LSD7/USDT,,,9.44,9.06,9.15,,9.17,,9.298825317831277,,9.16,9.16,,,-2.44,,5404.90184839,50259.238148202,"{'currency_pair': 'LSD7_USDT', 'last': '9.16', 'lowest_ask': '9.17', 'highest_bid': '9.15', 'change_percentage': '-2.44', 'change_utc0': '-2.86', 'change_utc8': '0.54', 'base_volume': '5404.90184839', 'quote_volume': '50259.238148202', 'high_24h': '9.44', 'low_24h': '9.06'}"
MAT/USDT,MAT/USDT,,,0.004667,0.004395,0.004569999999,,0.004659,,0.004610508280591697,,0.004611,0.004611,,,0.21,,4792361.3738493,22095.22179772,"{'currency_pair': 'MAT_USDT', 'last': '0.004611', 'lowest_ask': '0.004659', 'highest_bid': '0.004569999999', 'change_percentage': '0.21', 'change_utc0': '-0.12', 'change_utc8': '0.15', 'base_volume': '4792361.3738493', 'quote_volume': '22095.22179772', 'high_24h': '0.004667', 'low_24h': '0.004395'}"
NANO/BTC,NANO/BTC,,,2.426e-05,2.231e-05,2.235e-05,,2.288e-05,,2.3243663216876e-05,,2.252e-05,2.252e-05,,,-5.57,,10121.053397928,0.23525035658146273,"{'currency_pair': 'NANO_BTC', 'last': '0.00002252', 'lowest_ask': '0.00002288', 'highest_bid': '0.00002235', 'change_percentage': '-5.57', 'change_utc0': '-5.61', 'change_utc8': '-0.39', 'base_volume': '10121.053397928', 'quote_volume': '0.235250356581462731', 'high_24h': '0.00002426', 'low_24h': '0.00002231'}"
IMX/ETH,IMX/ETH,,,0.00095289,0.00087326,0.00087554,,0.00087995,,0.000918069581107756,,0.00087685,0.00087685,,,-6.94,,9558.96694486,8.775796778890514,"{'currency_pair': 'IMX_ETH', 'last': '0.00087685', 'lowest_ask': '0.00087995', 'highest_bid': '0.00087554', 'change_percentage': '-6.94', 'change_utc0': '-7.76', 'change_utc8': '-4.01', 'base_volume': '9558.96694486', 'quote_volume': '8.7757967788905152', 'high_24h': '0.00095289', 'low_24h': '0.00087326'}"
STZ/USDT,STZ/USDT,,,0.018125,0.017251,0.017475,,0.018052,,0.017700751986035483,,0.017561,0.017561,,,-2.85,,1167107.9168967,20658.687777927,"{'currency_pair': 'STZ_USDT', 'last': '0.017561', 'lowest_ask': '0.018052', 'highest_bid': '0.017475', 'change_percentage': '-2.85', 'change_utc0': '-2.69', 'change_utc8': '-0.57', 'base_volume': '1167107.9168967', 'quote_volume': '20658.687777927', 'high_24h': '0.018125', 'low_24h': '0.017251'}"
LEDU/BTC,LEDU/BTC,,,,,,,1.48e-06,,,,,,,,,,0.0,0.0,"{'currency_pair': 'LEDU_BTC', 'last': '0', 'lowest_ask': '0.00000148', 'highest_bid': '', 'change_percentage': '0', 'change_utc0': '0', 'change_utc8': '0', 'base_volume': '0', 'quote_volume': '0', 'high_24h': '0', 'low_24h': '0'}"
LIME/ETH,LIME/ETH,,,2.315e-06,2.184e-06,2.175e-06,,2.225e-06,,2.254234047331e-06,,2.193e-06,2.193e-06,,,-3.39,,2072314.1331658065,4.671481075748004,"{'currency_pair': 'LIME_ETH', 'last': '0.000002193', 'lowest_ask': '0.000002225', 'highest_bid': '0.000002175', 'change_percentage': '-3.39', 'change_utc0': '-2.18', 'change_utc8': '-0.94', 'base_volume': '2072314.1331658066', 'quote_volume': '4.6714810757480047497', 'high_24h': '0.000002315', 'low_24h': '0.000002184'}"
HAO/USDT,HAO/USDT,,,0.0019993,0.0018164,0.0019103,,0.0019973,,0.001902287375438021,,0.0019735,0.0019735,,,1.8,,9057678.0038471,17230.306517501,"{'currency_pair': 'HAO_USDT', 'last': '0.0019735', 'lowest_ask': '0.0019973', 'highest_bid': '0.0019103', 'change_percentage': '1.8', 'change_utc0': '4.36', 'change_utc8': '0.28', 'base_volume': '9057678.0038471', 'quote_volume': '17230.306517501', 'high_24h': '0.0019993', 'low_24h': '0.0018164'}"
DOGNFT/USDT,DOGNFT/USDT,,,0.011,0.006825,0.0095712,,0.0098299,,0.008866031675413893,,0.0096425,0.0096425,,,33.19,,12581955.273193,111552.01399077,"{'currency_pair': 'DOGNFT_USDT', 'last': '0.0096425', 'lowest_ask': '0.0098299', 'highest_bid': '0.0095712', 'change_percentage': '33.19', 'change_utc0': '20.26', 'change_utc8': '2.34', 'base_volume': '12581955.273193', 'quote_volume': '111552.01399077', 'high_24h': '0.011', 'low_24h': '0.006825'}"
LAYER/USDT,LAYER/USDT,,,0.06941,0.06301,0.06755,,0.06791,,0.06513505131529929,,0.06773,0.06773,,,5.94,,445902.44997389,29043.878960667,"{'currency_pair': 'LAYER_USDT', 'last': '0.06773', 'lowest_ask': '0.06791', 'highest_bid': '0.06755', 'change_percentage': '5.94', 'change_utc0': '5.58', 'change_utc8': '2.2', 'base_volume': '445902.44997389', 'quote_volume': '29043.878960667', 'high_24h': '0.06941', 'low_24h': '0.06301'}"
RPK/USDT,RPK/USDT,,,0.02604,0.02568,0.02589,,0.02594,,0.025853568050452348,,0.02592,0.02592,,,0.54,,1636358.3631701,42305.702297145,"{'currency_pair': 'RPK_USDT', 'last': '0.02592', 'lowest_ask': '0.02594', 'highest_bid': '0.02589', 'change_percentage': '0.54', 'change_utc0': '0.73', 'change_utc8': '0.19', 'base_volume': '1636358.3631701', 'quote_volume': '42305.702297145', 'high_24h': '0.02604', 'low_24h': '0.02568'}"
DMLG/USDT,DMLG/USDT,,,0.00074167,0.0007,0.00073094,,0.00074228,,0.00071831902776553,,0.00073665,0.00073665,,,1.62,,27718120.467885,19910.453345979,"{'currency_pair': 'DMLG_USDT', 'last': '0.00073665', 'lowest_ask': '0.00074228', 'highest_bid': '0.00073094', 'change_percentage': '1.62', 'change_utc0': '4.69', 'change_utc8': '1.27', 'base_volume': '27718120.467885', 'quote_volume': '19910.453345979', 'high_24h': '0.00074167', 'low_24h': '0.0007'}"
WAS/USDT,WAS/USDT,,,0.026213,0.021415,0.021854,,0.021988,,0.023930882821335087,,0.021918,0.021918,,,-6.01,,2333020.0132845,55831.228557741,"{'currency_pair': 'WAS_USDT', 'last': '0.021918', 'lowest_ask': '0.021988', 'highest_bid': '0.021854', 'change_percentage': '-6.01', 'change_utc0': '-8.47', 'change_utc8': '-7.92', 'base_volume': '2333020.0132845', 'quote_volume': '55831.228557741', 'high_24h': '0.026213', 'low_24h': '0.021415'}"
GOLDMINER/USDT,GOLDMINER/USDT,,,1.9899e-06,1.6248e-06,1.6681e-06,,1.7981e-06,,1.771534621607e-06,,1.714e-06,1.714e-06,,,-5.5,,10607143611.028,18790.922143304,"{'currency_pair': 'GOLDMINER_USDT', 'last': '0.000001714', 'lowest_ask': '0.0000017981', 'highest_bid': '0.0000016681', 'change_percentage': '-5.5', 'change_utc0': '-0.9', 'change_utc8': '-1.54', 'base_volume': '10607143611.028', 'quote_volume': '18790.922143304', 'high_24h': '0.0000019899', 'low_24h': '0.0000016248'}"
WOOP/ETH,WOOP/ETH,,,1.506e-06,1.412e-06,1.411e-06,,1.444e-06,,1.454814754207e-06,,1.426e-06,1.426e-06,,,-0.2,,3028624.9368807008,4.406088243134513,"{'currency_pair': 'WOOP_ETH', 'last': '0.000001426', 'lowest_ask': '0.000001444', 'highest_bid': '0.000001411', 'change_percentage': '-0.2', 'change_utc0': '-1.79', 'change_utc8': '-1.38', 'base_volume': '3028624.9368807007', 'quote_volume': '4.406088243134513337', 'high_24h': '0.000001506', 'low_24h': '0.000001412'}"
AI/USDT,AI/USDT,,,1.7649,1.6031,1.6559,,1.6609,,1.7013281347702236,,1.6577,1.6577,,,-5.03,,947295.71095347,1611660.8449923,"{'currency_pair': 'AI_USDT', 'last': '1.6577', 'lowest_ask': '1.6609', 'highest_bid': '1.6559', 'change_percentage': '-5.03', 'change_utc0': '-4.24', 'change_utc8': '-2.57', 'base_volume': '947295.71095347', 'quote_volume': '1611660.8449923', 'high_24h': '1.7649', 'low_24h': '1.6031'}"
MXC/USDT,MXC/USDT,,,0.024457,0.018164,0.020096,,0.020128,,0.0214294488160688,,0.020091,0.020091,,,-2.5,,87209642.604636,1868854.5724637,"{'currency_pair': 'MXC_USDT', 'last': '0.020091', 'lowest_ask': '0.020128', 'highest_bid': '0.020096', 'change_percentage': '-2.5', 'change_utc0': '1.65', 'change_utc8': '-5.22', 'base_volume': '87209642.604636', 'quote_volume': '1868854.5724637', 'high_24h': '0.024457', 'low_24h': '0.018164'}"
QUICK/ETH,QUICK/ETH,,,2.708e-05,2.292e-05,2.288e-05,,2.322e-05,,2.4765579602118e-05,,2.303e-05,2.303e-05,,,-13.68,,192027.9026250859,4.755682308289367,"{'currency_pair': 'QUICK_ETH', 'last': '0.00002303', 'lowest_ask': '0.00002322', 'highest_bid': '0.00002288', 'change_percentage': '-13.68', 'change_utc0': '-9.65', 'change_utc8': '-4.24', 'base_volume': '192027.9026250859', 'quote_volume': '4.755682308289366605', 'high_24h': '0.00002708', 'low_24h': '0.00002292'}"
APYS/USDT,APYS/USDT,,,0.007614,0.006885,0.007004,,0.007157,,0.007138270284104938,,0.007104,0.007104,,,-4.12,,2877933.5327907,20543.467416749,"{'currency_pair': 'APYS_USDT', 'last': '0.007104', 'lowest_ask': '0.007157', 'highest_bid': '0.007004', 'change_percentage': '-4.12', 'change_utc0': '-3.13', 'change_utc8': '-0.44', 'base_volume': '2877933.5327907', 'quote_volume': '20543.467416749', 'high_24h': '0.007614', 'low_24h': '0.006885'}"
BAT3L/USDT,BAT3L/USDT,,,0.6776,0.5554,0.5921,,0.6023,,0.6012083625593931,,0.6027,0.6027,,,7.39,,2346.65,1410.825604,"{'currency_pair': 'BAT3L_USDT', 'last': '0.6027', 'lowest_ask': '0.6023', 'highest_bid': '0.5921', 'change_percentage': '7.39', 'change_utc0': '6.33', 'change_utc8': '2.08', 'base_volume': '2346.65', 'quote_volume': '1410.825604', 'high_24h': '0.6776', 'low_24h': '0.5554', 'etf_net_value': '0.59719103', 'etf_pre_net_value': '0.60611094', 'etf_pre_timestamp': '1709568000', 'etf_leverage': '2.3194173856572964'}"
EML/USDT,EML/USDT,,,0.1669,0.1447,0.1449,,0.1509,,0.15824871029098844,,0.1489,0.1489,,,-10.67,,167111.23994589,26445.138196565,"{'currency_pair': 'EML_USDT', 'last': '0.1489', 'lowest_ask': '0.1509', 'highest_bid': '0.1449', 'change_percentage': '-10.67', 'change_utc0': '-7.16', 'change_utc8': '-5.75', 'base_volume': '167111.23994589', 'quote_volume': '26445.138196565', 'high_24h': '0.1669', 'low_24h': '0.1447'}"
ATS/USDT,ATS/USDT,,,0.009407,0.007844,0.008232,,0.008249,,0.008316969928515081,,0.008241,0.008241,,,-7.11,,2539950.5147287,21124.692050915,"{'currency_pair': 'ATS_USDT', 'last': '0.008241', 'lowest_ask': '0.008249', 'highest_bid': '0.008232', 'change_percentage': '-7.11', 'change_utc0': '-5.53', 'change_utc8': '1.01', 'base_volume': '2539950.5147287', 'quote_volume': '21124.692050915', 'high_24h': '0.009407', 'low_24h': '0.007844'}"
XRP/TRY,XRP/TRY,,,21.1492,19.559,20.6826,,20.7649,,20.35160481120028,,20.7094,20.7094,,,4.41,,24892.14191058,506595.03506844,"{'currency_pair': 'XRP_TRY', 'last': '20.7094', 'lowest_ask': '20.7649', 'highest_bid': '20.6826', 'change_percentage': '4.41', 'change_utc0': '4.65', 'change_utc8': '-1.82', 'base_volume': '24892.14191058', 'quote_volume': '506595.03506844', 'high_24h': '21.1492', 'low_24h': '19.559'}"
PAY/ETH,PAY/ETH,,,3.53e-06,2.97e-06,3.14e-06,,3.28e-06,,3.159435938759e-06,,3.21e-06,3.21e-06,,,4.22,,761618.7027234111,2.4062855010157933,"{'currency_pair': 'PAY_ETH', 'last': '0.00000321', 'lowest_ask': '0.00000328', 'highest_bid': '0.00000314', 'change_percentage': '4.22', 'change_utc0': '7', 'change_utc8': '0', 'base_volume': '761618.7027234112', 'quote_volume': '2.406285501015793442', 'high_24h': '0.00000353', 'low_24h': '0.00000297'}"
PUNDIX/ETH,PUNDIX/ETH,,,0.000173,0.000155,0.000154,,0.000157,,0.000159082162170516,,0.000155,0.000155,,,-0.64,,27538.0751804057,4.38081654171318,"{'currency_pair': 'PUNDIX_ETH', 'last': '0.000155', 'lowest_ask': '0.000157', 'highest_bid': '0.000154', 'change_percentage': '-0.64', 'change_utc0': '-1.89', 'change_utc8': '-3.72', 'base_volume': '27538.0751804057', 'quote_volume': '4.3808165417131802', 'high_24h': '0.000173', 'low_24h': '0.000155'}"
BVT/USDT,BVT/USDT,,,0.0016999,0.0013901,0.0014859,,0.0015146,,0.001441951495352819,,0.0015054,0.0015054,,,4.57,,14735971.275447,21248.555816107,"{'currency_pair': 'BVT_USDT', 'last': '0.0015054', 'lowest_ask': '0.0015146', 'highest_bid': '0.0014859', 'change_percentage': '4.57', 'change_utc0': '4.23', 'change_utc8': '7.52', 'base_volume': '14735971.275447', 'quote_volume': '21248.555816107', 'high_24h': '0.0016999', 'low_24h': '0.0013901'}"
PIVX/USDT,PIVX/USDT,,,0.4217,0.3885,0.4028,,0.4041,,0.4002879180643791,,0.4032,0.4032,,,-0.34,,248158.32164988,99334.777923581,"{'currency_pair': 'PIVX_USDT', 'last': '0.4032', 'lowest_ask': '0.4041', 'highest_bid': '0.4028', 'change_percentage': '-0.34', 'change_utc0': '-1.58', 'change_utc8': '-1.29', 'base_volume': '248158.32164988', 'quote_volume': '99334.777923581', 'high_24h': '0.4217', 'low_24h': '0.3885'}"
UNN/USDT,UNN/USDT,,,0.0003425,0.0003223,0.0003393,,0.0003413,,0.000329009124530222,,0.0003425,0.0003425,,,3.41,,59739925.799096,19654.980686661,"{'currency_pair': 'UNN_USDT', 'last': '0.0003425', 'lowest_ask': '0.0003413', 'highest_bid': '0.0003393', 'change_percentage': '3.41', 'change_utc0': '4.1', 'change_utc8': '4.42', 'base_volume': '59739925.799096', 'quote_volume': '19654.980686661', 'high_24h': '0.0003425', 'low_24h': '0.0003223'}"
BNC/USDT,BNC/USDT,,,0.8099,0.7739,0.7862,,0.7877,,0.7942638848648057,,0.7865,0.7865,,,0.37,,103882.75402457,82510.31978201,"{'currency_pair': 'BNC_USDT', 'last': '0.7865', 'lowest_ask': '0.7877', 'highest_bid': '0.7862', 'change_percentage': '0.37', 'change_utc0': '-1.32', 'change_utc8': '-1.85', 'base_volume': '103882.75402457', 'quote_volume': '82510.31978201', 'high_24h': '0.8099', 'low_24h': '0.7739'}"
