,symbol,timestamp,datetime,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last,previousClose,change,percentage,average,baseVolume,quoteVolume,info
ONT/EUR,ONT/EUR,1709579785670,2024-03-04T19:16:25.670Z,0.32851,0.28164,0.30025,8417.4,0.30077,3319.45040064,0.31012686613452484,0.28545,0.29987,0.29987,,0.01442,5.051672797337537,0.29266,1386698.18694097,430052.36299043056,"{'market': 'ONT-EUR', 'startTimestamp': '1709493385670', 'timestamp': '1709579785670', 'open': '0.28545', 'openTimestamp': '1709498833384', 'high': '0.32851', 'low': '0.28164', 'last': '0.29987', 'closeTimestamp': '1709579686987', 'bid': '0.30025', 'bidSize': '8417.4', 'ask': '0.30077', 'askSize': '3319.45040064', 'volume': '1386698.18694097', 'volumeQuote': '430052.3629904305285'}"
OP/EUR,OP/EUR,1709579785868,2024-03-04T19:16:25.868Z,3.7571,3.4637,3.5665,700.53922613,3.5727,533.54019929,3.6076474796699984,3.6807,3.564,3.564,,-0.1167,-3.1705925503301002,3.62235,203626.4569434,734612.4741859885,"{'market': 'OP-EUR', 'startTimestamp': '1709493385868', 'timestamp': '1709579785868', 'open': '3.6807', 'openTimestamp': '1709498868303', 'high': '3.7571', 'low': '3.4637', 'last': '3.564', 'closeTimestamp': '1709579687011', 'bid': '3.5665', 'bidSize': '700.53922613', 'ask': '3.5727', 'askSize': '533.54019929', 'volume': '203626.4569434', 'volumeQuote': '734612.474185988495'}"
ORDI/EUR,ORDI/EUR,1709579786295,2024-03-04T19:16:26.295Z,82.543,72.793,77.66,7.418,77.818,24.7695,79.05828477020151,72.793,77.998,77.998,,5.205,7.150412814418969,75.3955,16381.7591,1295113.77596464,"{'market': 'ORDI-EUR', 'startTimestamp': '1709493386295', 'timestamp': '1709579786295', 'open': '72.793', 'openTimestamp': '1709498914980', 'high': '82.543', 'low': '72.793', 'last': '77.998', 'closeTimestamp': '1709579633416', 'bid': '77.66', 'bidSize': '7.418', 'ask': '77.818', 'askSize': '24.7695', 'volume': '16381.7591', 'volumeQuote': '1295113.77596464'}"
OSMO/EUR,OSMO/EUR,1709579787539,2024-03-04T19:16:27.539Z,,,,,,,,,,,,,,,,,"{'market': 'OSMO-EUR', 'timestamp': '1709579787539', 'bid': None, 'bidSize': None, 'ask': None, 'askSize': None, 'open': None, 'high': None, 'low': None, 'close': None, 'volume': None, 'volumeQuote': None}"
OXT/EUR,OXT/EUR,1709579785967,2024-03-04T19:16:25.967Z,0.14634,0.12949,0.1379,2793.29673677,0.13828,7217.63659242,0.13930551018979762,0.13282,0.1381,0.1381,,0.00528,3.975304923957235,0.13546,880111.87458779,122604.43371355126,"{'market': 'OXT-EUR', 'startTimestamp': '1709493385967', 'timestamp': '1709579785967', 'open': '0.13282', 'openTimestamp': '1709498831316', 'high': '0.14634', 'low': '0.12949', 'last': '0.1381', 'closeTimestamp': '1709579522800', 'bid': '0.1379', 'bidSize': '2793.29673677', 'ask': '0.13828', 'askSize': '7217.63659242', 'volume': '880111.87458779', 'volumeQuote': '122604.4337135512645'}"
PEPE/EUR,PEPE/EUR,1709579786295,2024-03-04T19:16:26.295Z,7.7e-06,2.7481e-06,6.5283e-06,407110000.0,6.539e-06,737694143.0,6.528556126352e-06,5.0388e-06,6.5496e-06,6.5496e-06,,1.5108e-06,29.983329364134317,5.7942e-06,14412668041895.0,94093912.24199697,"{'market': 'PEPE-EUR', 'startTimestamp': '1709493386295', 'timestamp': '1709579786295', 'open': '0.0000050388', 'openTimestamp': '1709498820036', 'high': '0.0000077', 'low': '0.0000027481', 'last': '0.0000065496', 'closeTimestamp': '1709579706149', 'bid': '0.0000065283', 'bidSize': '407110000', 'ask': '0.000006539', 'askSize': '737694143', 'volume': '14412668041895', 'volumeQuote': '94093912.2419969692'}"
PERP/EUR,PERP/EUR,1709579785967,2024-03-04T19:16:25.967Z,1.6,1.4393,1.488,493.25591398,1.4924,1673.75987671,1.5192542928885788,1.5999,1.4871,1.4871,,-0.1128,-7.050440652540784,1.5435,729864.05137532,1108849.093277005,"{'market': 'PERP-EUR', 'startTimestamp': '1709493385967', 'timestamp': '1709579785967', 'open': '1.5999', 'openTimestamp': '1709498820868', 'high': '1.6', 'low': '1.4393', 'last': '1.4871', 'closeTimestamp': '1709579611292', 'bid': '1.488', 'bidSize': '493.25591398', 'ask': '1.4924', 'askSize': '1673.75987671', 'volume': '729864.05137532', 'volumeQuote': '1108849.093277005116'}"
PHA/EUR,PHA/EUR,1709579785670,2024-03-04T19:16:25.670Z,0.16028,0.1466,0.15041,1915.0,0.15088,2121.15167231,0.15482234017490235,0.15911,0.15036,0.15036,,-0.00875,-5.499340079190497,0.154735,3485810.02544764,539681.2655449396,"{'market': 'PHA-EUR', 'startTimestamp': '1709493385670', 'timestamp': '1709579785670', 'open': '0.15911', 'openTimestamp': '1709498825881', 'high': '0.16028', 'low': '0.1466', 'last': '0.15036', 'closeTimestamp': '1709579743489', 'bid': '0.15041', 'bidSize': '1915', 'ask': '0.15088', 'askSize': '2121.15167231', 'volume': '3485810.02544764', 'volumeQuote': '539681.2655449395422'}"
POLY/EUR,POLY/EUR,1709579786295,2024-03-04T19:16:26.295Z,,,,,,,,,,,,,,,,,"{'market': 'POLY-EUR', 'startTimestamp': '1709493386295', 'timestamp': '1709579786295', 'open': None, 'openTimestamp': None, 'high': None, 'low': None, 'last': None, 'closeTimestamp': None, 'bid': None, 'bidSize': None, 'ask': None, 'askSize': None, 'volume': None, 'volumeQuote': None}"
POLYX/EUR,POLYX/EUR,1709579786295,2024-03-04T19:16:26.295Z,0.2265,0.205,0.21921,2555.676329,0.21948,5931.0,0.21916714010046914,0.205,0.21953,0.21953,,0.01453,7.087804878048781,0.212265,2237405.372556,490365.73674852325,"{'market': 'POLYX-EUR', 'startTimestamp': '1709493386295', 'timestamp': '1709579786295', 'open': '0.205', 'openTimestamp': '1709498820019', 'high': '0.2265', 'low': '0.205', 'last': '0.21953', 'closeTimestamp': '1709579621522', 'bid': '0.21921', 'bidSize': '2555.676329', 'ask': '0.21948', 'askSize': '5931', 'volume': '2237405.372556', 'volumeQuote': '490365.73674852323'}"
