,symbol
0,LTC/BTC
1,DOT/USDT
2,ATOM/BTC
3,DOGE/USDT
4,USDC/USDT
5,EOS/USDT
6,ETH/BTC
7,TRX/ETH
8,LINK/USDT
9,ETH/USDT
10,XTZ/USDT
11,BTC/USDT
12,LTC/USDT
13,ATOM/USDT
14,ADA/USDT
15,SHIB/USDT
16,XRP/USDT
