,symbol
0,MATIC/USDT
1,LINK/USDT
2,BTC/USDT
3,AMA/USDT
4,ADA/USDT
5,FIL/USDT
6,ATOM/USDT
7,UNI/USDT
8,ARB/USDT
9,XLM/USDT
10,SOL/USDT
11,ETH/BTC
12,BCH/USDT
13,ALGO/USDT
14,DASH/USDT
15,MANA/USDT
16,SAND/USDT
17,BNB/USDT
18,XMR/USDT
19,DOGE/USDT
20,TRX/USDT
21,DOT/USDT
22,AVAX/USDT
23,ETH/USDT
24,XTZ/USDT
25,XHT/USDT
26,CAKE/USDT
27,ETC/USDT
28,PAXG/USDT
29,KLAY/USDT
30,LTC/USDT
31,AXS/USDT
32,XRP/USDT
33,SUSHI/USDT
34,EOS/USDT
