,symbol
0,DOGE/USDT
1,LTC/BTC
2,DASH/BTC
3,SHIB/USDT
4,ETH/USDT
5,EOS/ETH
6,XRP/USDT
7,TRX/ETH
8,SGB/USDT
9,TON/USDT
10,FLR/USDT
11,EOS/USDT
12,TRX/USDT
13,LTC/USDT
14,ATOM/USDT
15,APT/USDT
16,XLM/USDT
17,XRP/BTC
18,DOT/USDT
19,USDC/USDT
20,ZEC/BTC
21,ETH/BTC
22,QRDO/USDT
23,EOS/BTC
24,THETA/USDT
25,ETC/BTC
26,XDC/USDT
27,NEO/BTC
28,ATOM/BTC
29,LINK/USDT
30,LDO/USDT
31,NEO/USDT
32,ETC/USDT
33,XTZ/USDT
34,BTC/USDT
35,FIL/USDT
36,ADA/USDT
