,symbol
0,LTC/BTC
1,DOGE/USDT
2,AVAX/USDT
3,APE/USDT
4,MATIC/USDT
5,SHIB/USDT
6,ETH/USDT
7,TRX/ETH
8,XRP/USDT
9,ALGO/USDT
10,OMG/BTC
11,EOS/USDT
12,LTC/USDT
13,ATOM/USDT
14,MATIC/BTC
15,DOT/USDT
16,USDC/USDT
17,SOL/USDT
18,TRX/BTC
19,ETH/BTC
20,ATOM/BTC
21,LINK/USDT
22,XLM/BTC
23,XTZ/USDT
24,BTC/USDT
25,ADA/USDT
