,symbol
0,LTC/USDT
1,APE/USDT
2,ATOM/BTC
3,ETH/BTC
4,XTZ/USDT
5,MATIC/BTC
6,BTC/USDC
7,ATOM/USDT
8,LTC/BTC
9,ZRX/BTC
10,XRP/USDT
11,BCH/BTC
12,MKR/BTC
13,DOT/USDT
14,SHIB/USDT
15,ALGO/USDT
16,ETH/DAI
17,ADA/USDT
18,QTUM/BTC
19,TRX/BTC
20,EOS/USDT
21,USDC/USDT
22,MANA/USDT
23,TRX/ETH
24,LTC/ETH
25,MATIC/USDT
26,SOL/USDT
27,OMG/BTC
28,USTC/USDT
29,BTC/DAI
30,DAI/USDT
31,BTC/USDT
32,LINK/ETH
33,XLM/BTC
34,BCH/USDT
35,DOGE/USDT
36,ETH/USDT
37,ETH/USDC
38,LINK/BTC
39,LINK/USDT
40,AVAX/USDT
